UserId;TransactionId;Year;Month;Day;Time;ItemCode;ItemDescription;NumberOfItemsPurchased;CostPerItem;SellingPricePerItem;Country;ClientKeywords
342867;6366888;2019;Feb;6;09:23:00;315924;PINK PAPER PARASOL ;12;4.08;5.71;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
-1;6339619;2019;Jan;26;11:22:00;470820;LIPSTICK PEN BABY PINK;3;1.15;2.07;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
297969;6148021;2018;Sep;16;05:23:00;473550;HOLIDAY FUN LUDO;12;5.18;9.32;United Kingdom;['Middle Age', 'Small Business', 'New Client']
-1;6367097;2019;Feb;6;10:25:00;494067;WALL ART ANIMALS AND NATURE ;3;10.3;14.42;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6146888;2018;Sep;15;07:10:00;482181;JAM MAKING SET PRINTED;3;4.55;5.92;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6010466;2018;May;23;12:21:00;434259;EDWARDIAN PARASOL RED;6;8.22;9.04;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
374661;6343315;2019;Jan;28;07:46:00;998886;PARTY BUNTING;9;6.84;11.63;United Kingdom;['Senior', 'Corporation', 'New Client']
350952;6355514;2019;Feb;2;11:57:00;487998;SET OF 4 KNICK KNACK TINS LONDON ;15;5.73;6.88;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
324324;6378735;2019;Feb;11;13:37:00;488061;TREASURE TIN GYMKHANA DESIGN;6;2.88;3.46;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
363615;5958359;2018;Apr;3;08:29:00;1787709;BEADED CRYSTAL HEART PINK SMALL;36;1.73;2.94;United Kingdom;['Senior', 'Corporation', 'New Client']
375144;6228959;2018;Nov;23;09:39:00;470757;PACK OF 60 SPACEBOY CAKE CASES;3;0.76;1.37;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
365988;6186928;2018;Oct;16;15:22:00;484344;CINDERELLA CHANDELIER ;3;68.94;117.2;United Kingdom;['Young Adult', 'Corporation', 'New Client']
-1;5998663;2018;May;13;12:22:00;460194;BLUE HARMONICA IN BOX ;36;3.4;5.1;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
299397;6189876;2018;Oct;20;11:35:00;1012074;DOORMAT HEARTS;6;10.98;16.47;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
357357;5927548;2018;Feb;25;10:42:00;473571;PLASTERS IN TIN SPACEBOY;72;2.28;2.96;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
-1;5918781;2018;Feb;20;10:09:00;456729;LARGE RED RETROSPOT WINDMILL;6;5.81;9.88;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
359100;6355701;2019;Feb;2;12:36:00;461706;PACK OF 12 PINK POLKADOT TISSUES;72;0.54;0.76;United Kingdom;['Adult', 'Small Business', 'New Client']
-1;6013150;2018;May;27;10:17:00;446712;SALLE DE BAIN HOOK;6;3.4;4.42;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
370209;6263587;2018;Dec;16;06:29:00;1764609;RED WOOLLY HOTTIE WHITE HEART ;60;5.87;8.22;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
-1;6079425;2018;Jul;22;11:07:00;1787394;BLACK ENCHANTED FOREST PLACEMAT;18;4.55;7.28;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
323631;6336649;2019;Jan;25;11:19:00;1782480;WHITE WIRE EGG HOLDER;3;10.35;14.49;United Kingdom;['Adult', 'Corporation', 'New Client']
294924;6212140;2018;Nov;9;10:39:00;487368;LUNCH BAG VINTAGE LEAF DESIGN;6;2.28;3.42;United Kingdom;['Young Adult', 'Small Business', 'New Client']
288582;6228607;2018;Nov;23;07:24:00;466011;IVORY DINER WALL CLOCK;6;11.73;18.77;United Kingdom;['Young Adult', 'Corporation', 'New Client']
351309;6260155;2018;Dec;12;08:35:00;491757;BATHROOM HOOK;12;2.28;2.51;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
-1;6055951;2018;Jul;1;07:33:00;482349;HOMEMADE JAM SCENTED CANDLES;6;4.55;5.46;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
331884;6397435;2019;Feb;20;08:31:00;470358;MAGNETS PACK OF 4 SWALLOWS;36;0.54;0.59;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
364308;6333437;2019;Jan;23;07:11:00;471345;PENCIL CASE LIFE IS BEAUTIFUL;3;4.08;4.49;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
366681;6346021;2019;Jan;29;06:01:00;462672;BOTANICAL LILY GREETING CARD;36;0.58;0.75;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
380982;6075036;2018;Jul;20;08:31:00;472269;PACK OF 12 TRADITIONAL CRAYONS;144;0.58;0.81;United Kingdom;['Senior', 'Small Business', 'New Client']
-1;6388019;2019;Feb;16;13:24:00;462588;PENNY FARTHING BIRTHDAY CARD;3;1.15;1.73;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
283941;6385720;2019;Feb;15;10:55:00;489174;SET OF 6 SNACK LOAF BAKING CASES;6;1.15;1.84;United Kingdom;['Adult', 'Corporation', 'New Client']
357966;6149297;2018;Sep;16;10:24:00;456729;LARGE RED RETROSPOT WINDMILL;144;2.56;4.35;United Kingdom;['Young Adult', 'Small Business', 'New Client']
316281;5950318;2018;Mar;26;08:10:00;1788738;VICTORIAN SEWING KIT;-144;1.18;2.01;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
316638;5911015;2018;Feb;17;08:38:00;1785294;RED RETROSPOT UMBRELLA;12;8.22;13.15;United Kingdom;['Middle Age', 'Corporation', 'Loyal Client']
269220;6250596;2018;Dec;8;07:49:00;457611;VINTAGE HEADS AND TAILS CARD GAME ;36;1.73;2.94;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
282114;6251652;2018;Dec;8;10:30:00;444486;COOK WITH WINE METAL SIGN ;288;2.56;2.82;United Kingdom;['Senior', 'Small Business', '2-5 Year Client']
372624;6389625;2019;Feb;17;08:11:00;463239;CERAMIC STRAWBERRY DESIGN MUG;72;0.54;0.81;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
306033;5905306;2018;Feb;13;15:59:00;440643;12 PENCILS TALL TUBE RED RETROSPOT;3;1.18;1.77;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
358092;6334845;2019;Jan;23;10:50:00;474537;MUSICAL ZINC HEART DECORATION ;3;0.41;0.57;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
-1;5936788;2018;Mar;4;08:18:00;481845;CHRISTMAS METAL TAGS ASSORTED ;3;15.21;22.82;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6268856;2018;Dec;18;11:58:00;1775571;CROCHET DOG KEYRING;36;2.28;2.51;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
300258;6216650;2018;Nov;13;10:26:00;487767;FILIGREE HEART BUTTERFLY WHITE ;72;1.44;2.59;United Kingdom;['Middle Age', 'Small Business', 'New Client']
297339;6027010;2018;Jun;9;08:23:00;449085;IVORY HANGING DECORATION  HEART;30;1.18;2.12;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
358638;6317487;2019;Jan;15;14:49:00;1720992;ROUND PURPLE CLOCK WITH SUCKER;9;0.27;0.38;United Kingdom;['Young Adult', 'Corporation', 'New Client']
364140;6330676;2019;Jan;22;06:45:00;1734180;BATHROOM METAL SIGN;36;0.76;0.91;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
304542;5989137;2018;May;4;11:51:00;478296;SWEETHEART CAKESTAND 3 TIER;3;13.74;21.98;United Kingdom;['Middle Age', 'Corporation', 'Loyal Client']
289317;5916339;2018;Feb;19;11:35:00;465087;FELTCRAFT BUTTERFLY HEARTS;180;1.73;2.94;United Kingdom;['Young Adult', 'Corporation', 'New Client']
-1;6301867;2019;Jan;7;10:42:00;476637;GREEN REGENCY TEACUP AND SAUCER;9;8;13.6;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
354858;6126076;2018;Aug;27;09:35:00;484638;ICE CREAM PEN LIP GLOSS ;72;1.73;2.77;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
320691;6316574;2019;Jan;15;08:28:00;489783;WHITE WICKER STAR ;18;2.9;3.77;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
334026;6029738;2018;Jun;10;09:28:00;470883;REGENCY CAKESTAND 3 TIER;12;17.6;29.92;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
294798;6086916;2018;Jul;28;10:05:00;470064;LUNCH BAG PINK POLKADOT;30;2.28;4.1;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
300111;6393530;2019;Feb;19;06:24:00;490707;SET 12 COLOUR PENCILS SPACEBOY ;72;0.9;1.44;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
-1;6242577;2018;Dec;2;10:46:00;466599;LOVEBIRD HANGING DECORATION WHITE ;12;2.25;2.7;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
289758;5941386;2018;Mar;19;06:45:00;443310;LARGE CAKE TOWEL PINK SPOTS;144;2.7;4.86;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
305865;5924930;2018;Feb;24;09:25:00;477939;SET OF 3 NOTEBOOKS IN PARCEL;36;2.28;3.19;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
296016;6298072;2019;Jan;5;13:07:00;469980;TOY TIDY SPACEBOY  ;3;5.7;7.98;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
274869;6216287;2018;Nov;13;07:33:00;471807;GUMBALL COAT RACK;18;3.52;5.98;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
260715;6199754;2018;Oct;30;04:51:00;476658;PINK REGENCY TEACUP AND SAUCER;144;3.52;4.58;Australia;['Adult', 'Small Business', 'New Client']
-1;6333129;2019;Jan;23;05:05:00;468741;BIRD DECORATION RED RETROSPOT;3;2.25;3.15;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5924226;2018;Feb;24;07:21:00;444927;WHITE BELL HONEYCOMB PAPER GARLAND ;12;4.64;7.42;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
313131;6291307;2019;Jan;1;05:28:00;446418;VICTORIAN SEWING BOX LARGE;24;15.12;27.22;EIRE;['Adult', 'Solo Entrepreneur', 'New Client']
-1;6139298;2018;Sep;8;05:11:00;1782459;ASSORTED COLOUR BIRD ORNAMENT;24;4.31;5.17;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
299103;6127440;2018;Aug;28;10:22:00;1011927;DOORMAT NEW ENGLAND;6;10.98;13.18;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
322518;5964948;2018;Apr;10;04:30:00;455763;BAG 125g SWIRLY MARBLES;36;0.58;0.75;United Kingdom;['Young Adult', 'Corporation', 'New Client']
343812;6321513;2019;Jan;18;08:50:00;440433;12 PENCIL SMALL TUBE WOODLAND;9;0.9;1.44;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'New Client']
273084;6247494;2018;Dec;5;04:30:00;487242;JUMBO BAG VINTAGE LEAF;30;2.88;4.03;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
336273;6156722;2018;Sep;23;05:10:00;478758;ANTIQUE GLASS DRESSING TABLE POT;216;3.52;5.98;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
305025;6114185;2018;Aug;19;08:34:00;472710;GINGHAM BABUSHKA DOORSTOP;3;5.18;7.77;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
378105;6389328;2019;Feb;17;07:51:00;460194;BLUE HARMONICA IN BOX ;3;1.73;2.42;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
338541;6281429;2018;Dec;25;08:59:00;459900;KEY FOB   SHED;6;0.9;1.17;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
375543;6390989;2019;Feb;17;13:49:00;480837;OVEN MITT APPLES DESIGN;6;2.01;3.02;United Kingdom;['Adult', 'Corporation', 'Loyal Client']
"306726;6004218;2018;May;19;09:33:00;1894494;""LETTER """"P"""" BLING KEY RING"";3;1.73;2.08;United Kingdom;['Middle Age'", 'Small Business', '2-5 Year Client']
340305;6314902;2019;Jan;14;12:37:00;468846;ROUND SNACK BOXES SET OF4 WOODLAND ;6;4.08;6.12;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
-1;6350938;2019;Jan;30;11:59:00;474516;CHRISTMAS STAR WISH LIST CHALKBOARD;6;3.4;4.42;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
277935;6081504;2018;Jul;23;13:13:00;1785420;ROUND PINK HEART MIRROR;18;2.9;4.06;United Kingdom;['Middle Age', 'Corporation', 'New Client']
-1;6342787;2019;Jan;27;12:57:00;487473;STAR WREATH DECORATION WITH BELL;9;3.4;6.12;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
325500;6335791;2019;Jan;25;09:41:00;468489;TEA COSY RED  STRIPE;18;3.52;5.28;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
260715;6266150;2018;Dec;17;08:44:00;493647;MINI PLAYING CARDS BUFFALO BILL ;750;0.5;0.75;Australia;['Adult', 'Small Business', 'New Client']
380289;6093043;2018;Jul;31;15:47:00;485352;PARISIENNE CURIO CABINET;6;10.35;11.39;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
300258;6015889;2018;May;29;14:27:00;470085;JUMBO BAG SPACEBOY DESIGN;90;2.28;4.1;United Kingdom;['Middle Age', 'Small Business', 'New Client']
272769;6263598;2018;Dec;16;06:30:00;494235;WALL ART BICYCLE SAFTEY ;54;7.39;11.82;United Kingdom;['Middle Age', 'Corporation', 'Loyal Client']
317331;6263411;2018;Dec;16;04:56:00;474453;CHRISTMAS GINGHAM STAR;36;1.18;2.12;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
337470;6324131;2019;Jan;19;12:36:00;470778;10 COLOUR SPACEBOY PEN;72;1.18;1.42;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
355845;6007320;2018;May;21;10:23:00;483126;TRAVEL CARD WALLET FLOWER MEADOW;72;0.58;0.87;United Kingdom;['Young Adult', 'Corporation', 'New Client']
341040;6248715;2018;Dec;5;09:44:00;481782;CHRISTMAS LIGHTS 10 SANTAS ;72;10.56;19.01;United Kingdom;['Adult', 'Corporation', 'New Client']
-1;6355448;2019;Feb;2;11:18:00;490665;SET 12 COLOUR PENCILS LOVE LONDON;6;1.73;2.77;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
310716;6156392;2018;Sep;22;10:04:00;1788843;CHARLIE & LOLA WASTEPAPER BIN BLUE;18;1.73;2.08;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
369789;6306839;2019;Jan;11;08:28:00;491190;DOLLY GIRL MINI BACKPACK;3;5.73;10.31;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
-1;6132445;2018;Sep;1;11:19:00;460551;JUMBO STORAGE BAG SUKI;9;5.7;6.27;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
355383;6216661;2018;Nov;13;10:29:00;486234;SET OF 4 JAM JAR MAGNETS;6;2.88;3.46;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
327915;6210985;2018;Nov;7;08:41:00;435204;RED RETROSPOT CHARLOTTE BAG;30;1.18;2.01;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
371826;6204682;2018;Nov;3;10:41:00;472185;SET OF 2 WOODEN MARKET CRATES;18;17.6;31.68;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
-1;6032103;2018;Jun;11;12:34:00;480333;NUMBER TILE COTTAGE GARDEN 5;3;5.7;10.26;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
276528;5963232;2018;Apr;8;09:55:00;449085;IVORY HANGING DECORATION  HEART;72;1.18;1.89;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
307629;6081273;2018;Jul;23;10:37:00;484638;ICE CREAM PEN LIP GLOSS ;72;1.73;3.11;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
-1;6030233;2018;Jun;10;12:41:00;435204;RED RETROSPOT CHARLOTTE BAG;474;2.7;3.51;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
351855;6199105;2018;Oct;29;09:21:00;466137;POPCORN HOLDER;27;1.18;1.53;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
346563;6208763;2018;Nov;6;07:46:00;464898;BAKING SET 9 PIECE RETROSPOT ;9;6.84;11.63;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
377265;5949449;2018;Mar;26;06:58:00;465150;3 STRIPEY MICE FELTCRAFT;18;2.7;3.24;United Kingdom;['Senior', 'Corporation', 'New Client']
337806;6277128;2018;Dec;23;09:09:00;435225;LUNCH BAG RED RETROSPOT;60;2.28;2.51;United Kingdom;['Middle Age', 'Corporation', 'New Client']
302862;6259506;2018;Dec;12;06:48:00;476574;WICKER STAR ;54;2.9;5.22;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
307083;6323713;2019;Jan;19;09:56:00;476553;GROW A FLYTRAP OR SUNFLOWER IN TIN;144;1.73;2.94;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
319578;6123931;2018;Aug;26;07:23:00;489258;SPOTTY BUNTING;30;6.84;9.58;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
-1;5955631;2018;Mar;31;13:44:00;445620;SET/4 BADGES DOGS;9;1.15;1.61;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
278523;6002590;2018;May;18;08:46:00;452004;DOORMAT SPOTTY HOME SWEET HOME;3;10.98;16.47;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
296667;6027021;2018;Jun;9;08:25:00;469665;DOORMAT RESPECTABLE HOUSE;6;10.98;12.08;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
347550;6205485;2018;Nov;4;07:12:00;471051;WATERING CAN BLUE ELEPHANT;6;2.7;4.05;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
347781;6275577;2018;Dec;23;05:53:00;488544;SET OF 3 WOODEN SLEIGH DECORATIONS;36;1.73;2.77;United Kingdom;['Senior', 'Corporation', 'New Client']
316638;6176203;2018;Oct;8;09:17:00;487242;JUMBO BAG VINTAGE LEAF;30;2.88;3.17;United Kingdom;['Middle Age', 'Corporation', 'Loyal Client']
376551;6029628;2018;Jun;10;08:31:00;448980;WOODEN HAPPY BIRTHDAY GARLAND;3;4.08;4.9;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
-1;6030134;2018;Jun;10;11:30:00;476175;FRENCH KITCHEN SIGN BLUE METAL;3;3.4;4.76;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
327915;6210985;2018;Nov;7;08:41:00;486822;TOILET SIGN OCCUPIED OR VACANT;72;1.15;1.73;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
345240;6382068;2019;Feb;13;08:02:00;493353;VINTAGE DOILY TRAVEL SEWING KIT;24;2.7;3.24;United Kingdom;['Senior', 'Corporation', 'New Client']
-1;6386732;2019;Feb;16;07:58:00;482160;JAM MAKING SET WITH JARS;18;11.45;20.61;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
374031;6002700;2018;May;18;10:57:00;460026;PHARMACIE FIRST AID TIN;3;9.32;13.98;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
270312;5918946;2018;Feb;20;10:44:00;456834;HOME BUILDING BLOCK WORD;6;8.22;12.33;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
354417;6307554;2019;Jan;11;12:15:00;489300;GARDENERS KNEELING PAD CUP OF TEA ;6;2.28;2.51;United Kingdom;['Young Adult', 'Corporation', 'New Client']
295848;6361355;2019;Feb;4;11:44:00;494025;WALL ART BUFFALO BILL ;36;4.55;6.83;United Kingdom;['Adult', 'Small Business', 'New Client']
-1;5953409;2018;Mar;28;10:06:00;459438;PACK OF 6 SANDCASTLE FLAGS ASSORTED;3;2.25;3.38;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
296016;6309336;2019;Jan;12;10:09:00;473865;FELTCRAFT HAIRBANDS PINK AND WHITE ;3;2.25;4.05;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
261723;6048075;2018;Jun;24;08:47:00;440223;APPLE BATH SPONGE;30;1.73;2.08;Belgium;['Adult', 'Solo Entrepreneur', 'Loyal Client']
342489;6049329;2018;Jun;25;07:46:00;462630;SWALLOWS GREETING CARD;36;0.58;0.81;United Kingdom;['Senior', 'Small Business', 'New Client']
305781;6144193;2018;Sep;11;09:43:00;478086;PHOTO FRAME CORNICE;24;4.08;5.71;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
293391;6076598;2018;Jul;21;08:42:00;340998;PARTY TIME PENCIL ERASERS;84;0.29;0.38;United Kingdom;['Adult', 'Small Business', 'Loyal Client']
306012;6307180;2019;Jan;11;10:04:00;463806;PAPER CHAIN KIT 50'S CHRISTMAS ;18;4.08;6.12;United Kingdom;['Senior', 'Solo Entrepreneur', 'Loyal Client']
286503;6326573;2019;Jan;20;11:37:00;495201;JUMBO BAG PAISLEY PARK;30;2.88;3.17;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
-1;6326947;2019;Jan;20;14:41:00;481992;60 CAKE CASES VINTAGE CHRISTMAS;6;1.73;1.9;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
378924;5997563;2018;May;13;06:25:00;462651;BOTANICAL LAVENDER BIRTHDAY CARD;36;0.58;0.93;United Kingdom;['Young Adult', 'Corporation', 'New Client']
326487;6382992;2019;Feb;13;08:52:00;439194;SET/5 RED RETROSPOT LID GLASS BOWLS;9;4.08;4.49;United Kingdom;['Adult', 'Small Business', 'New Client']
287301;6356383;2019;Feb;3;07:13:00;467943;6 EGG HOUSE PAINTED WOOD;6;10.98;19.76;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
305361;5966411;2018;Apr;10;11:51:00;475881;CHARLOTTE BAG DOLLY GIRL DESIGN;3;1.18;2.12;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
-1;6393409;2019;Feb;19;05:28:00;1894368;PAIR OF PINK FLOWER CLUSTER SLIDE;6;3.43;3.77;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5960097;2018;Apr;4;13:05:00;1011927;DOORMAT NEW ENGLAND;3;19.5;25.35;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
298053;6261662;2018;Dec;15;05:34:00;477771;FELTCRAFT PRINCESS OLIVIA DOLL;12;5.18;8.29;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
365988;6236219;2018;Nov;27;11:21:00;481089;SET OF 20 VINTAGE CHRISTMAS NAPKINS;216;1.18;2.01;United Kingdom;['Young Adult', 'Corporation', 'New Client']
283941;6385720;2019;Feb;15;10:55:00;471996;EMPIRE UNION JACK TV DINNER TRAY;3;2.7;4.05;United Kingdom;['Adult', 'Corporation', 'New Client']
283689;6031575;2018;Jun;11;09:01:00;434154;GREEN POLKADOT BOWL;24;1.73;2.77;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
382809;6232897;2018;Nov;26;06:28:00;466053;RED DINER WALL CLOCK;6;11.73;21.11;United Kingdom;['Adult', 'Small Business', 'New Client']
345975;6009531;2018;May;23;05:39:00;998886;PARTY BUNTING;12;6.84;10.26;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
-1;6367163;2019;Feb;6;11:23:00;465759;SET 10 NIGHT OWL LIGHTS;21;18.35;33.03;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6019739;2018;Jun;3;05:27:00;754215;BLUE KNITTED HEN ;6;1.15;1.5;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
305193;5937404;2018;Mar;5;07:07:00;449463;BLUE EGG  SPOON;144;0.58;0.99;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
-1;6309435;2019;Jan;12;10:41:00;475839;LUNCH BOX I LOVE LONDON;12;5.7;9.69;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
350238;6369099;2019;Feb;9;05:14:00;480900;SET 2 TEA TOWELS I LOVE LONDON ;36;4.49;6.29;United Kingdom;['Young Adult', 'Small Business', 'New Client']
351876;6075553;2018;Jul;21;05:33:00;484176;FLOWERS CHANDELIER T-LIGHT HOLDER;9;8.63;12.95;United Kingdom;['Senior', 'Corporation', 'New Client']
-1;6264995;2018;Dec;16;12:37:00;490203;JUMBO BAG VINTAGE CHRISTMAS ;9;5.7;7.98;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
320901;6094759;2018;Aug;3;06:57:00;459396;POTTERING MUG;36;1.73;3.11;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
-1;5949031;2018;Mar;25;09:16:00;480900; SET 2 TEA TOWELS I LOVE LONDON ;3;8.16;9.79;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
347025;6079051;2018;Jul;22;09:20:00;465549;FAMILY ALBUM WHITE PICTURE FRAME;24;10.56;15.84;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
328062;5999587;2018;May;14;09:42:00;1788192;HAND OVER THE CHOCOLATE   SIGN ;36;2.9;3.19;United Kingdom;['Young Adult', 'Small Business', 'New Client']
278145;6292286;2019;Jan;1;07:40:00;1783929;SILVER HANGING T-LIGHT HOLDER;18;2.28;3.42;United Kingdom;['Adult', 'Small Business', 'Loyal Client']
331506;6199127;2018;Oct;29;09:33:00;445473;PACK OF 72 SKULL CAKE CASES;72;0.76;1.22;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
-1;6224240;2018;Nov;19;08:02:00;463323;CERAMIC BOWL WITH STRAWBERRY DESIGN;3;8;8.8;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
374661;6335835;2019;Jan;25;10:09:00;456876;BATH BUILDING BLOCK WORD;3;8.63;13.81;United Kingdom;['Senior', 'Corporation', 'New Client']
326970;6050088;2018;Jun;26;06:17:00;1732164;WOOD BLACK BOARD ANT WHITE FINISH;6;10.98;15.37;United Kingdom;['Young Adult', 'Corporation', 'New Client']
370125;6026460;2018;Jun;8;08:21:00;473718;CLOTHES PEGS RETROSPOT PACK 24 ;6;2.06;2.68;United Kingdom;['Adult', 'Corporation', 'New Client']
291501;6311525;2019;Jan;13;06:30:00;489321;GARDENERS KNEELING PAD KEEP CALM ;144;2.01;3.62;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
-1;6217552;2018;Nov;14;05:30:00;479115;CARD PSYCHEDELIC APPLES;15;0.58;0.64;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
